@relation OPENJPA_Training_5

@attribute Release numeric
@attribute LOC numeric
@attribute #Parameters numeric
@attribute #Authors numeric
@attribute #Revisions numeric
@attribute StmtAdded numeric
@attribute StmtDeleted numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute #Branches numeric
@attribute NestingDepth numeric
@attribute NFix numeric
@attribute ComplexityDensity numeric
@attribute Buggy {no,yes}

@data
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,10,2,1,1,10,0,10,10,3,3,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,3,1,1,1,3,0,3,3,1,1,0,0,no
5,1,0,1,1,1,0,1,1,1,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,1,1,0,0,no
5,5,0,1,1,5,0,5,5,0,0,0,0,no
5,11,0,1,1,11,0,11,11,3,2,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,6,2,1,1,6,0,6,6,2,2,0,0,no
5,9,1,1,1,9,0,9,9,5,1,0,0,no
5,16,0,1,1,16,0,16,16,6,2,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,3,0,1,1,3,0,3,3,1,1,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,1,0,no
5,3,3,1,1,3,0,3,3,0,0,0,0,no
5,4,3,1,1,4,0,4,4,1,1,0,0,no
5,11,1,1,1,11,0,11,11,4,1,0,0,no
5,0,1,1,1,0,0,0,0,0,0,0,0,no
5,0,2,1,1,0,0,0,0,0,0,0,0,no
5,0,3,1,1,0,0,0,0,0,0,0,0,no
5,0,2,1,1,0,0,0,0,0,0,0,0,no
5,0,3,1,1,0,0,0,0,0,0,0,0,no
5,0,2,1,1,0,0,0,0,0,0,0,0,no
5,0,0,1,1,0,0,0,0,0,0,1,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,4,1,1,1,0,1,1,0,0,0,0,no
5,1,4,1,1,1,0,1,1,0,0,0,0,no
5,3,1,1,1,3,0,3,3,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,5,1,1,1,5,0,5,5,2,2,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,4,1,1,1,0,1,1,0,0,0,0,no
5,2,0,1,1,2,0,2,2,2,1,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,0,5,1,1,0,0,0,0,0,0,0,0,no
5,0,5,1,1,0,0,0,0,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,4,1,1,1,0,1,1,0,0,0,0,no
5,0,4,1,1,0,0,0,0,0,0,0,0,no
5,0,4,1,1,0,0,0,0,0,0,0,0,no
5,0,3,1,1,0,0,0,0,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,4,1,1,1,0,1,1,0,0,0,0,no
5,1,4,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,0,4,1,1,0,0,0,0,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,0,1,1,1,0,0,0,0,0,0,0,0,no
5,0,0,1,1,0,0,0,0,0,0,0,0,no
5,0,3,1,1,0,0,0,0,0,0,0,0,no
5,0,3,1,1,0,0,0,0,0,0,0,0,no
5,0,3,1,1,0,0,0,0,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,0,2,1,1,0,0,0,0,0,0,0,0,no
5,0,2,1,1,0,0,0,0,0,0,0,0,no
5,0,2,1,1,0,0,0,0,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,0,3,1,1,0,0,0,0,0,0,0,0,no
5,0,2,1,1,0,0,0,0,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,1,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,5,4,1,1,5,0,5,5,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,5,4,1,1,5,0,5,5,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,5,4,1,1,5,0,5,5,0,0,0,0,no
5,4,3,1,1,4,0,4,4,1,1,0,0,no
5,9,2,1,1,9,0,9,9,3,2,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,4,4,1,1,4,0,4,4,0,0,0,0,no
5,1,3,1,1,1,0,1,1,1,0,0,0,no
5,4,2,1,1,4,0,4,4,1,1,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,2,2,1,1,2,0,2,2,0,0,0,0,no
5,35,1,2,3,35,0,35,11.666667,9,4,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,5,4,1,1,5,0,5,5,0,0,0,0,no
5,0,0,1,1,0,0,0,0,0,0,0,0,no
5,0,1,1,1,0,0,0,0,0,0,0,0,no
5,12,2,1,1,12,0,12,12,8,2,0,0,no
5,16,1,2,2,16,0,15,8,2,1,0,0,no
5,9,3,1,1,9,0,9,9,2,2,0,0,no
5,14,3,2,2,14,0,14,7,9,2,0,0,no
5,12,3,1,1,12,0,12,12,4,2,0,0,no
5,2,2,1,1,2,0,2,2,0,0,0,0,no
5,16,3,1,1,16,0,16,16,6,2,0,0,no
5,32,3,1,1,32,0,32,32,10,4,0,0,no
5,10,2,1,1,10,0,10,10,5,1,0,0,no
5,0,1,1,1,0,0,0,0,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,5,4,1,1,5,0,5,5,1,1,0,0,no
5,0,0,1,1,0,0,0,0,0,0,0,0,no
5,7,3,1,1,7,0,7,7,2,1,0,0,no
5,4,6,2,2,20,16,20,18,0,0,0,0,no
5,18,6,1,1,18,0,18,18,6,2,0,0,no
5,18,4,1,1,18,0,18,18,3,2,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,11,3,1,1,11,0,11,11,3,2,0,0,no
5,15,5,1,1,15,0,15,15,5,2,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,8,3,1,1,8,0,8,8,3,1,0,0,no
5,9,2,1,1,9,0,9,9,4,3,0,0,no
5,17,1,1,1,17,0,17,17,2,1,0,0,no
5,12,0,1,1,12,0,12,12,5,4,0,0,no
5,5,3,1,1,5,0,5,5,1,1,0,0,no
5,9,5,1,1,9,0,9,9,4,2,0,0,yes
5,16,3,1,1,16,0,16,16,5,1,0,0,no
5,9,5,1,1,9,0,9,9,6,2,0,0,no
5,5,3,1,1,5,0,5,5,1,1,0,0,no
5,6,5,1,1,6,0,6,6,3,2,0,0,no
5,8,2,1,1,8,0,8,8,2,1,0,0,no
5,5,2,1,1,5,0,5,5,2,1,0,0,no
5,5,2,1,1,5,0,5,5,2,1,0,0,no
5,2,2,1,1,2,0,2,2,0,0,0,0,no
5,24,4,1,1,24,0,24,24,10,2,0,0,no
5,6,2,1,1,6,0,6,6,3,2,0,0,no
5,6,2,1,1,6,0,6,6,5,2,0,0,no
5,6,2,1,1,6,0,6,6,3,2,0,0,no
5,3,5,1,1,3,0,3,3,2,1,0,0,no
5,5,5,1,1,5,0,5,5,0,0,0,0,no
5,29,4,1,1,29,0,29,29,7,5,0,0,yes
5,9,1,1,1,9,0,9,9,3,1,0,0,no
5,2,2,1,1,2,0,2,2,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,26,4,1,1,26,0,26,26,9,3,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,4,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,2,2,0,1,1,0,0,0,0,no
5,5,0,1,1,5,0,5,5,2,2,0,0,no
5,5,0,1,1,5,0,5,5,2,2,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,1,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,0,1,1,1,0,0,0,0,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,4,4,1,1,4,0,4,4,5,1,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,2,1,1,1,2,0,2,2,2,1,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,23,6,1,1,23,0,23,23,8,4,0,0,no
5,21,6,1,1,21,0,21,21,6,3,0,0,no
5,24,7,1,1,24,0,24,24,7,4,0,0,no
5,11,1,1,1,11,0,11,11,2,1,0,0,no
5,8,1,1,1,8,0,8,8,4,1,0,0,no
5,10,1,1,1,10,0,10,10,6,1,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,12,1,2,2,12,0,12,6,4,2,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,34,1,1,1,34,0,34,34,9,2,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,3,3,1,1,3,0,3,3,1,1,0,0,no
5,3,3,1,1,3,0,3,3,1,1,0,0,no
5,2,3,1,1,2,0,2,2,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,6,1,1,1,0,1,1,0,0,0,0,no
5,1,5,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,16,1,1,1,16,0,16,16,3,1,0,0,no
5,4,0,1,1,4,0,4,4,2,1,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,18,4,1,1,18,0,18,18,5,2,0,0,no
5,32,3,1,1,32,0,32,32,10,3,0,0,no
5,3,3,1,1,3,0,3,3,0,0,0,0,no
5,3,5,1,1,3,0,3,3,2,1,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,3,3,1,1,3,0,3,3,1,1,0,0,no
5,20,1,1,1,20,0,20,20,13,3,0,0,no
5,11,0,1,1,11,0,11,11,5,2,0,0,no
5,3,3,1,1,3,0,3,3,1,1,0,0,no
5,3,3,1,1,3,0,3,3,1,1,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,3,5,1,1,3,0,3,3,2,1,0,0,no
5,8,5,1,1,8,0,8,8,6,1,0,0,yes
5,9,4,1,1,9,0,9,9,4,2,0,0,no
5,24,3,1,1,24,0,24,24,6,3,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,5,3,1,1,5,0,5,5,2,2,0,0,no
5,9,3,1,1,9,0,9,9,4,2,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
5,3,3,1,1,3,0,3,3,1,1,0,0,no
5,1,4,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,3,4,1,1,3,0,3,3,1,1,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,17,5,1,1,17,0,17,17,6,4,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,6,3,1,1,6,0,6,6,4,2,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
5,13,4,2,2,13,0,13,6.5,4,3,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,4,2,1,1,4,0,4,4,2,1,0,0,no
5,3,1,1,1,3,0,3,3,1,1,0,0,no
5,6,4,1,1,6,0,6,6,3,1,0,0,no
5,1,1,1,2,2,0,1,1,0,0,0,0,no
5,1,1,1,2,2,0,1,1,0,0,0,0,no
5,1,6,2,2,2,0,1,1,0,0,0,0,no
5,1,6,2,2,2,0,1,1,0,0,0,0,no
5,7,6,2,2,14,0,7,7,0,0,0,0,no
5,1,5,2,2,2,0,1,1,0,0,0,0,no
5,1,5,2,2,2,0,1,1,0,0,0,0,no
5,14,1,1,2,28,0,14,14,2,1,0,0,no
5,2,0,1,2,4,0,2,2,0,0,0,0,no
5,1,3,1,2,2,0,1,1,0,0,0,0,no
5,12,4,1,2,24,0,12,12,3,1,0,0,no
5,38,3,1,2,76,0,38,38,10,2,0,0,no
5,1,2,1,2,2,0,1,1,0,0,0,0,no
5,1,2,1,2,2,0,1,1,0,0,0,0,no
5,3,3,1,2,6,0,3,3,1,1,0,0,no
5,3,3,1,2,6,0,3,3,1,1,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,6,1,1,1,0,1,1,0,0,0,0,no
