@relation Dataset-weka.filters.unsupervised.attribute.Remove-R1

@attribute Release numeric
@attribute LOC numeric
@attribute #Parameters numeric
@attribute #Authors numeric
@attribute #Revisions numeric
@attribute StmtAdded numeric
@attribute StmtDeleted numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute #Branches numeric
@attribute NestingDepth numeric
@attribute NFix numeric
@attribute NSmells numeric
@attribute Buggy {no,yes}

@data
1,18,1,1,1,18,0,18,18,5,2,0,1,no
1,6,1,1,1,6,0,6,6,2,1,0,0,no
1,3,0,1,1,3,0,3,3,0,0,0,1,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,5,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,28,2,1,1,28,0,28,28,13,4,0,1,no
1,7,1,2,3,9,2,7,3.666667,2,2,0,0,yes
1,9,8,1,1,9,0,9,9,1,1,0,1,yes
1,4,2,2,2,4,0,4,2,1,1,0,0,yes
1,9,6,1,1,9,0,9,9,1,1,0,1,no
1,2,0,1,1,2,0,2,2,1,1,0,0,yes
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,2,1,1,1,2,0,2,2,1,1,0,0,no
