Release,LOC,#Parameters,#Authors,#Revisions,StmtAdded,StmtDeleted,MaxChurn,AvgChurn,#Branches,NestingDepth,NFix,NSmells,Buggy
1,22,3,1,1,22,0,22,22,11,2,0,0,no
1,30,6,1,1,30,0,30,30,10,2,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,35,1,1,1,35,0,35,35,6,2,0,0,no
1,38,3,1,1,38,0,38,38,11,3,0,0,no
1,19,4,1,1,19,0,19,19,9,2,0,0,no
1,21,8,1,1,21,0,21,21,10,3,0,0,no
1,35,4,1,1,35,0,35,35,11,3,0,0,no
1,18,5,1,1,18,0,18,18,8,2,0,0,no
1,49,3,1,1,49,0,49,49,11,3,0,0,no
1,6,6,1,1,6,0,6,6,0,0,0,0,no
1,37,0,1,1,37,0,37,37,24,6,0,0,no
1,59,0,1,1,59,0,59,59,26,1,0,0,no
1,71,2,1,1,71,0,71,71,52,2,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,11,1,1,1,11,0,11,11,8,1,0,0,no
1,28,1,1,1,28,0,28,28,15,1,0,0,no
1,1,4,1,1,1,0,1,1,0,0,0,0,no
1,3,3,1,1,3,0,3,3,1,1,0,0,no
1,5,0,1,1,5,0,5,5,1,1,0,0,no
1,34,2,1,1,34,0,34,34,10,3,0,0,no
1,23,4,1,1,23,0,23,23,8,3,0,0,no
1,18,1,1,2,18,0,18,9,8,1,0,0,no
1,30,1,1,1,30,0,30,30,10,2,0,0,no
1,19,1,1,1,19,0,19,19,9,1,0,0,no
1,37,2,1,1,37,0,37,37,12,5,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,36,1,1,1,36,0,36,36,11,4,0,0,no
1,31,1,1,1,31,0,31,31,18,2,0,0,no
1,17,2,1,1,17,0,17,17,5,3,0,0,no
1,15,2,1,1,15,0,15,15,4,3,0,0,no
1,15,2,1,1,15,0,15,15,4,3,0,0,no
1,15,2,1,1,15,0,15,15,4,3,0,0,no
1,46,4,1,1,46,0,46,46,24,3,0,0,no
1,25,2,1,1,25,0,25,25,13,3,0,0,no
1,36,4,1,1,36,0,36,36,14,2,0,0,no
1,46,4,1,1,46,0,46,46,20,2,0,0,no
1,70,4,1,2,70,0,70,35,27,5,0,0,no
1,24,4,1,1,24,0,24,24,11,2,0,0,no
1,25,0,1,1,25,0,25,25,12,4,0,0,no
