@relation OPENJPA_Training_1

@attribute Release numeric
@attribute LOC numeric
@attribute #Parameters numeric
@attribute #Authors numeric
@attribute #Revisions numeric
@attribute StmtAdded numeric
@attribute StmtDeleted numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute #Branches numeric
@attribute NestingDepth numeric
@attribute NFix numeric
@attribute ComplexityDensity numeric
@attribute Buggy {no,yes}

@data
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,23,6,1,1,23,0,23,23,8,4,0,0,no
1,21,6,1,1,21,0,21,21,6,3,0,0,no
1,24,7,1,1,24,0,24,24,7,4,0,0,no
1,11,1,1,1,11,0,11,11,2,1,0,0,no
1,8,1,1,1,8,0,8,8,4,1,0,0,no
1,10,1,1,1,10,0,10,10,6,1,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,12,1,1,1,12,0,12,12,4,2,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,34,1,1,1,34,0,34,34,9,2,0,0,no
1,1,5,1,1,1,0,1,1,0,0,0,0,no
1,3,3,1,1,3,0,3,3,1,1,0,0,no
1,3,3,1,1,3,0,3,3,1,1,0,0,no
1,2,3,1,1,2,0,2,2,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,20,1,1,1,20,0,20,20,13,3,0,0,no
1,11,0,1,1,11,0,11,11,5,2,0,0,no
1,3,3,1,1,3,0,3,3,1,1,0,0,no
1,3,3,1,1,3,0,3,3,1,1,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,3,5,1,1,3,0,3,3,2,1,0,0,no
1,8,5,1,1,8,0,8,8,6,1,0,0,no
1,9,4,1,1,9,0,9,9,4,2,0,0,no
1,24,3,1,1,24,0,24,24,6,3,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,5,3,1,1,5,0,5,5,2,2,0,0,no
1,9,3,1,1,9,0,9,9,4,2,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,3,3,1,1,3,0,3,3,1,1,0,0,no
1,1,4,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,3,4,1,1,3,0,3,3,1,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,17,4,1,1,17,0,17,17,6,4,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,6,3,1,1,6,0,6,6,4,2,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,13,4,1,1,13,0,13,13,4,3,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,4,2,1,1,4,0,4,4,2,1,0,0,no
1,3,1,1,1,3,0,3,3,1,1,0,0,no
1,6,4,1,1,6,0,6,6,3,1,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,7,6,1,1,7,0,7,7,0,0,0,0,no
1,1,5,1,1,1,0,1,1,0,0,0,0,no
1,1,5,1,1,1,0,1,1,0,0,0,0,no
1,14,1,1,1,14,0,14,14,2,1,0,0,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,12,4,1,1,12,0,12,12,3,1,0,0,no
1,38,3,1,1,38,0,38,38,10,2,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,3,3,1,1,3,0,3,3,1,1,0,0,no
1,3,3,1,1,3,0,3,3,1,1,0,0,no
1,17,4,1,1,17,0,17,17,4,3,0,0,no
1,14,7,1,1,14,0,14,14,8,4,0,0,no
1,5,4,1,1,5,0,5,5,2,1,0,0,no
1,5,3,1,1,5,0,5,5,2,1,0,0,no
1,6,5,1,1,6,0,6,6,3,2,0,0,no
1,10,5,1,1,10,0,10,10,5,3,0,0,no
1,4,3,1,1,4,0,4,4,1,1,0,0,no
1,6,8,1,1,6,0,6,6,2,1,0,0,no
1,8,4,1,1,8,0,8,8,4,1,0,0,no
1,18,4,1,1,18,0,18,18,6,2,0,0,no
1,3,1,1,1,3,0,3,3,2,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,7,4,1,1,7,0,7,7,3,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,2,4,1,1,2,0,2,2,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,7,4,1,1,7,0,7,7,1,1,0,0,no
1,20,1,1,1,20,0,20,20,16,1,0,0,no
1,9,3,1,1,9,0,9,9,3,1,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,15,1,1,1,15,0,15,15,2,1,0,0,no
1,4,3,1,1,4,0,4,4,1,1,0,0,no
1,4,2,1,1,4,0,4,4,1,1,0,0,no
1,4,3,1,1,4,0,4,4,3,1,0,0,no
1,15,4,1,1,15,0,15,15,7,1,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,6,1,1,0,0,0,0,0,0,0,0,no
1,0,5,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,6,1,1,0,0,0,0,0,0,0,0,no
1,0,5,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,6,1,1,0,0,0,0,0,0,0,0,no
1,0,5,1,1,0,0,0,0,0,0,0,0,no
1,0,6,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,13,0,1,1,13,0,13,13,2,2,0,0,no
1,2,2,2,2,6,0,6,3,1,0,0,0,no
1,26,1,1,1,26,0,26,26,8,2,0,0,no
1,24,0,2,2,25,1,25,13,3,2,0,0,no
1,4,0,1,1,4,0,4,4,1,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,6,0,1,1,6,0,6,6,3,3,0,0,no
1,7,0,2,2,7,0,7,3.5,2,2,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,14,0,1,1,14,0,14,14,3,2,0,0,no
1,2,2,2,2,20,0,20,10,1,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,39,2,1,1,39,0,39,39,12,2,0,0,no
1,47,1,2,2,48,1,48,24.5,15,2,0,0,no
1,48,1,2,2,49,1,49,25,15,2,0,0,no
1,9,0,2,2,10,1,10,5.5,1,2,0,0,no
1,4,0,1,1,4,0,4,4,1,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,8,0,1,1,8,0,8,8,5,3,0,0,no
1,18,0,2,2,18,0,18,9,6,2,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,4,0,1,1,4,0,4,4,1,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,1,0,0,0,no
1,1,1,1,1,1,0,1,1,1,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,5,1,1,1,5,0,5,5,2,1,0,0,no
1,3,3,1,1,3,0,3,3,0,0,0,0,no
1,1,5,1,1,1,0,1,1,0,0,0,0,no
1,19,3,1,1,19,0,19,19,5,3,0,0,no
1,1,4,1,1,1,0,1,1,0,0,0,0,no
1,1,4,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,7,2,1,1,7,0,7,7,2,1,0,0,no
1,12,2,1,1,12,0,12,12,4,3,0,0,no
1,3,3,1,1,3,0,3,3,0,0,0,0,no
1,3,1,1,1,3,0,3,3,1,1,0,0,no
1,3,0,1,1,3,0,3,3,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,5,2,1,1,5,0,5,5,2,1,0,0,no
1,2,2,1,1,2,0,2,2,1,0,0,0,no
1,2,3,1,1,2,0,2,2,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,3,1,1,1,3,0,3,3,2,1,0,0,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,5,2,1,1,5,0,5,5,2,1,0,0,no
1,2,2,1,1,2,0,2,2,1,0,0,0,no
1,2,3,1,1,2,0,2,2,0,0,0,0,no
1,9,3,1,1,9,0,9,9,3,2,0,0,no
1,3,1,1,1,3,0,3,3,2,1,0,0,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,5,2,1,1,5,0,5,5,2,1,0,0,no
1,2,2,1,1,2,0,2,2,1,0,0,0,no
1,2,3,1,1,2,0,2,2,0,0,0,0,no
1,3,1,1,1,3,0,3,3,1,1,0,0,no
1,2,0,1,1,2,0,2,2,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,3,1,1,0,0,0,0,0,0,0,0,no
1,16,1,1,1,16,0,16,16,0,0,0,0,no
1,3,2,1,1,3,0,3,3,1,1,0,0,no
1,3,2,1,1,3,0,3,3,1,1,0,0,no
1,5,3,1,1,5,0,5,5,2,1,0,0,no
1,5,3,1,1,5,0,5,5,2,1,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,25,2,1,1,25,0,25,25,5,4,0,0,no
1,3,5,1,1,3,0,3,3,2,1,0,0,no
1,4,5,1,1,4,0,4,4,1,1,0,0,no
1,3,4,1,1,3,0,3,3,1,1,0,0,no
1,12,3,1,1,12,0,12,12,1,2,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,2,3,1,1,2,0,2,2,0,0,0,0,no
1,2,3,1,1,2,0,2,2,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,4,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,0,4,1,1,0,0,0,0,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,3,1,1,1,3,0,3,3,1,1,0,0,no
1,6,1,1,1,6,0,6,6,3,1,0,0,no
1,6,4,1,1,6,0,6,6,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,6,3,1,1,6,0,6,6,2,1,0,0,no
1,8,2,1,1,8,0,8,8,2,2,0,0,no
1,23,1,1,1,23,0,23,23,6,1,0,0,no
1,3,0,1,1,3,0,3,3,1,1,0,0,no
1,5,3,1,1,5,0,5,5,2,1,0,0,no
1,5,3,1,1,5,0,5,5,2,1,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,28,2,1,1,28,0,28,28,8,1,0,0,no
1,3,5,1,1,3,0,3,3,2,1,0,0,no
1,2,5,1,1,2,0,2,2,0,0,0,0,no
1,36,4,1,1,36,0,36,36,11,1,0,0,no
1,2,3,1,1,2,0,2,2,0,0,0,0,no
1,2,3,1,1,2,0,2,2,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,4,1,1,1,0,1,1,0,0,0,0,no
1,12,0,1,1,12,0,12,12,7,1,0,0,no
1,8,4,1,1,8,0,8,8,2,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,4,4,1,1,4,0,4,4,1,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,58,4,1,1,58,0,58,58,19,4,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,4,1,1,1,0,1,1,0,0,0,0,no
1,7,2,1,1,7,0,7,7,3,2,0,0,no
1,6,1,1,1,6,0,6,6,3,2,0,0,no
1,7,2,1,1,7,0,7,7,3,2,0,0,no
1,6,1,1,1,6,0,6,6,3,2,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,5,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,3,1,1,1,3,0,3,3,2,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,5,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,3,1,1,1,3,0,3,3,2,1,0,0,no
1,50,1,1,1,50,0,50,50,15,4,0,0,no
1,4,1,1,1,4,0,4,4,2,2,0,0,no
1,6,0,1,1,6,0,6,6,2,2,0,0,no
1,9,3,1,1,9,0,9,9,3,2,0,0,no
1,10,3,1,2,11,1,11,6,3,2,0,0,no
1,16,3,1,1,16,0,16,16,5,3,0,0,no
1,10,2,1,1,10,0,10,10,2,1,0,0,no
1,27,5,1,1,27,0,27,27,14,2,0,0,no
1,18,5,1,1,18,0,18,18,10,2,0,0,no
1,11,5,1,1,11,0,11,11,2,2,0,0,no
1,1,2,2,3,6,0,6,2,0,0,0,0,no
1,4,5,1,1,4,0,4,4,0,0,0,0,no
1,2,5,1,1,2,0,2,2,0,0,0,0,no
1,7,3,2,2,7,0,7,3.5,3,1,0,0,no
1,8,5,1,1,8,0,8,8,4,1,0,0,no
1,7,4,1,1,7,0,7,7,1,1,0,0,no
1,15,4,1,1,15,0,15,15,2,2,0,0,no
1,2,4,1,1,2,0,2,2,0,0,0,0,no
1,35,4,1,1,35,0,35,35,14,5,0,0,no
1,30,3,1,2,30,0,30,15,5,2,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,9,3,1,1,9,0,9,9,2,2,0,0,no
1,9,3,1,1,9,0,9,9,2,2,0,0,no
1,10,4,1,1,10,0,10,10,2,1,0,0,no
1,8,2,2,2,8,0,7,4,3,1,0,0,no
1,10,3,2,2,10,0,10,5,4,2,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,20,4,1,1,20,0,20,20,9,4,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,5,1,1,1,0,1,1,0,0,0,0,no
1,2,2,1,1,2,0,2,2,1,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,5,1,1,1,0,1,1,0,0,0,0,no
1,12,6,1,1,12,0,12,12,1,1,0,0,no
1,1,2,2,2,1,0,1,0.5,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,2,3,1,1,2,0,2,2,1,1,0,0,no
1,1,1,1,1,1,0,1,1,1,0,0,0,no
1,5,1,1,1,5,0,5,5,2,1,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,5,1,1,1,0,1,1,0,0,0,0,no
1,2,2,1,1,2,0,2,2,1,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,5,1,1,1,0,1,1,0,0,0,0,no
1,12,6,1,1,12,0,12,12,1,1,0,0,no
1,1,2,2,2,1,0,1,0.5,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,2,3,1,1,2,0,2,2,1,1,0,0,no
1,1,1,1,1,1,0,1,1,1,0,0,0,no
1,5,1,1,1,5,0,5,5,2,1,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,11,3,1,1,11,0,11,11,3,1,0,0,no
1,6,3,1,1,6,0,6,6,1,1,0,0,no
1,20,2,1,1,20,0,20,20,4,3,0,0,no
1,42,2,1,1,42,0,42,42,24,1,0,0,no
1,7,2,1,1,7,0,7,7,2,1,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,4,5,1,1,4,0,4,4,1,1,0,0,no
1,2,2,2,2,2,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,30,1,1,1,30,0,30,30,5,2,0,0,no
1,9,0,1,1,9,0,9,9,4,2,0,0,no
1,2,3,1,1,2,0,2,2,3,1,0,0,no
1,8,3,1,1,8,0,8,8,6,1,0,0,no
1,22,3,1,1,22,0,22,22,11,2,0,0,no
1,12,3,1,1,12,0,12,12,3,1,0,0,no
1,30,6,1,1,30,0,30,30,10,2,0,0,no
1,2,2,1,1,2,0,2,2,0,0,0,0,no
1,7,2,2,2,7,0,7,3.5,2,1,0,0,no
1,3,0,1,1,3,0,3,3,1,1,0,0,no
1,1,1,1,1,1,0,1,1,1,0,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,4,5,1,1,4,0,4,4,1,1,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,2,2,2,2,2,0,1,1,0,0,0,0,no
1,35,1,1,1,35,0,35,35,6,2,0,0,no
1,2,3,1,1,2,0,2,2,1,1,0,0,no
1,17,3,1,1,17,0,17,17,4,2,0,0,no
1,38,3,1,1,38,0,38,38,11,3,0,0,no
1,3,3,1,1,3,0,3,3,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,9,3,2,2,9,0,9,4.5,3,2,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,4,1,1,1,4,0,4,4,2,1,0,0,no
1,8,3,1,1,8,0,8,8,3,2,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,18,3,1,1,18,0,18,18,6,2,0,0,no
1,19,4,1,1,19,0,19,19,9,2,0,0,no
1,10,2,1,1,10,0,10,10,7,2,0,0,no
1,3,3,1,1,3,0,3,3,1,1,0,0,no
1,1,2,1,1,1,0,1,1,1,0,0,0,no
1,16,0,1,1,16,0,16,16,4,2,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,3,4,1,1,3,0,3,3,1,1,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,6,1,1,0,0,0,0,0,0,0,0,no
1,0,5,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,2,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,0,0,0,no
1,3,1,1,1,3,0,3,3,1,1,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,1,2,0,2,2,1,0,0,0,no
1,9,5,1,1,9,0,9,9,6,1,0,0,no
1,11,5,1,1,11,0,11,11,2,2,0,0,no
1,1,2,2,2,2,0,2,1,0,0,0,0,no
1,1,5,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,21,8,1,1,21,0,21,21,10,3,0,0,no
1,13,4,1,1,13,0,13,13,3,2,0,0,no
1,30,4,1,1,30,0,30,30,7,3,0,0,no
