Release,LOC,#Parameters,#Authors,#Revisions,StmtAdded,StmtDeleted,MaxChurn,AvgChurn,#Branches,NestingDepth,NFix,NSmells,Buggy
5,32,1,1,1,32,0,32,32,15,2,0,0,no
5,9,2,1,1,9,0,9,9,12,1,0,0,no
5,9,1,1,1,9,0,9,9,4,1,0,0,no
5,11,1,1,1,11,0,11,11,5,1,0,0,no
5,13,1,1,1,13,0,13,13,6,1,0,0,no
5,9,1,1,1,9,0,9,9,4,1,0,0,no
5,15,1,1,1,15,0,15,15,7,1,0,0,no
5,15,1,1,1,15,0,15,15,7,1,0,0,no
5,10,1,1,1,10,0,10,10,1,3,0,0,no
5,9,1,1,1,9,0,9,9,2,3,0,0,no
5,13,2,1,1,13,0,13,13,6,1,0,0,no
5,11,2,1,1,11,0,11,11,5,1,0,0,no
5,35,1,1,1,35,0,35,35,8,4,0,0,no
5,22,1,1,1,22,0,22,22,10,1,0,0,no
5,27,0,1,1,27,0,27,27,11,1,0,0,no
5,22,0,1,1,22,0,22,22,0,0,0,0,no
5,36,0,1,1,36,0,36,36,10,1,0,0,no
5,24,1,1,1,24,0,24,24,11,1,0,0,no
5,59,2,1,1,59,0,59,59,14,3,0,0,no
5,44,1,1,1,44,0,44,44,14,4,0,0,no
5,43,2,1,1,43,0,43,43,11,10,0,0,no
5,21,3,1,1,21,0,21,21,8,2,0,0,no
5,23,1,1,1,23,0,23,23,11,2,0,0,no
5,23,1,1,1,23,0,23,23,9,3,0,0,no
5,26,2,1,1,26,0,26,26,11,3,0,0,no
5,33,3,1,1,33,0,33,33,11,2,0,0,no
5,16,0,1,1,16,0,16,16,6,2,0,0,no
5,31,3,1,1,31,0,31,31,10,2,0,0,no
5,31,0,1,1,31,0,31,31,4,3,0,0,no
5,34,1,1,1,34,0,34,34,10,4,0,0,no
5,31,2,2,2,31,0,30,15.5,8,2,1,0,no
5,24,2,1,1,24,0,24,24,10,3,0,0,no
5,29,5,1,1,29,0,29,29,9,4,0,0,no
5,41,5,2,2,41,0,41,20.5,11,2,1,0,no
5,58,2,1,1,58,0,58,58,22,5,0,0,no
5,22,2,1,1,22,0,22,22,8,2,0,0,no
5,16,1,4,4,16,0,14,4,2,1,1,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,30,0,2,2,30,0,30,15,16,2,0,0,no
5,34,3,1,1,34,0,34,34,9,2,0,0,no
5,27,2,3,3,27,0,23,9,9,5,0,0,no
5,30,4,1,3,30,0,27,10,10,7,0,0,no
5,11,6,2,4,15,4,11,4.75,5,2,1,0,no
5,4,6,2,3,4,0,4,1.333333,1,1,0,0,no
5,7,4,2,4,23,16,20,9.75,1,2,2,0,no
5,1,7,1,1,1,0,1,1,0,0,0,0,no
5,46,3,1,3,47,1,47,16,11,5,1,0,no
5,22,1,1,1,22,0,22,22,10,4,0,0,no
5,9,0,1,1,9,0,9,9,1,1,0,0,no
5,35,2,1,2,35,0,25,17.5,9,3,0,0,no
5,8,2,1,1,8,0,8,8,3,2,0,0,no
5,1,7,1,1,1,0,1,1,0,0,0,0,no
5,25,7,1,1,25,0,25,25,7,3,0,0,no
5,41,2,2,5,41,0,21,8.2,18,18,0,0,no
5,6,1,1,4,6,2,4,2,2,1,1,0,no
5,11,0,1,4,11,2,9,3.25,3,1,1,0,no
5,12,0,1,4,12,3,7,3.75,2,1,1,0,no
5,22,2,1,4,22,4,17,6.5,5,3,1,0,no
5,10,1,1,2,10,0,6,5,3,2,1,0,no
5,10,1,1,1,10,0,10,10,3,2,0,0,no
5,25,1,1,2,25,0,15,12.5,8,3,1,0,no
5,3,0,1,1,3,0,3,3,1,1,1,0,no
5,4,0,1,1,4,0,4,4,1,1,1,0,no
5,36,1,1,3,36,0,30,12,15,2,1,0,no
5,3,0,1,1,3,0,3,3,1,1,1,0,no
5,10,1,1,2,10,0,6,5,3,2,1,0,no
5,10,1,1,2,10,0,6,5,3,2,1,0,no
5,10,1,1,2,10,0,6,5,3,2,1,0,no
5,10,1,1,2,10,0,6,5,3,2,1,0,no
5,10,1,1,2,10,0,6,5,3,2,1,0,no
5,10,1,1,2,10,0,6,5,3,2,1,0,no
5,10,1,1,1,10,0,10,10,3,2,0,0,no
5,10,1,1,1,10,0,10,10,3,2,0,0,no
5,18,1,2,6,18,0,8,3,8,1,1,0,no
5,20,1,2,2,20,0,18,10,9,1,0,0,no
5,10,1,1,2,10,0,6,5,3,2,1,0,no
5,10,1,1,1,10,0,10,10,3,2,0,0,no
5,10,1,1,1,10,0,10,10,3,2,0,0,no
5,10,1,1,1,10,0,10,10,3,2,0,0,no
5,10,1,1,2,10,0,6,5,3,2,1,0,no
5,58,1,2,14,58,0,30,4.142857,0,0,2,0,no
5,10,1,1,1,10,0,10,10,2,2,0,0,no
5,6,1,1,1,6,0,6,6,2,1,0,0,no
5,3,1,1,1,3,0,3,3,0,0,0,0,no
5,10,1,1,1,10,0,10,10,2,1,0,0,no
5,4,0,1,1,4,0,4,4,2,2,0,0,no
5,53,1,1,3,53,0,29,17.666667,13,4,1,0,no
5,30,0,1,3,90,60,74,50,6,3,0,0,no
5,13,3,2,2,13,0,13,6.5,6,2,1,0,no
5,24,0,1,2,24,0,24,12,8,3,1,0,no
5,45,1,1,1,45,0,45,45,13,6,1,0,no
5,35,1,1,1,35,0,35,35,6,4,0,0,no
5,34,1,1,1,34,0,34,34,6,4,0,0,no
5,8,0,1,1,8,0,8,8,0,0,0,0,no
5,22,1,3,3,22,0,22,7.333333,1,1,1,0,no
5,14,1,2,2,14,0,14,7,1,1,1,0,no
5,5,0,1,1,5,0,5,5,0,0,0,0,no
5,14,2,1,1,14,0,14,14,1,1,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,2,8,1,2,2,0,2,1,0,0,1,0,no
5,76,2,3,10,91,15,33,10.6,9,2,2,0,no
5,49,2,1,7,64,15,39,11.285714,7,2,1,0,no
5,30,3,1,2,30,0,19,15,10,7,0,0,no
5,26,2,1,2,40,14,40,27,8,3,1,0,no
5,35,0,1,1,35,0,35,35,6,3,0,0,no
5,1,6,1,1,1,0,1,1,0,0,0,0,no
5,18,6,1,1,18,0,18,18,4,3,0,0,no
5,33,6,1,1,33,0,33,33,5,3,0,0,no
5,1,6,1,1,1,0,1,1,0,0,0,0,no
5,27,6,2,2,27,0,27,13.5,7,4,1,0,no
5,47,3,1,3,47,0,47,15.666667,12,3,0,0,no
5,42,4,1,3,42,0,42,14,12,3,0,0,no
5,11,0,3,3,11,0,6,3.666667,3,2,0,0,no
5,34,0,2,7,34,0,30,4.857143,3,2,0,0,no
5,9,0,1,1,9,0,9,9,1,1,0,0,no
5,19,1,2,2,19,0,16,9.5,6,3,1,0,no
5,7,2,2,2,8,1,8,4.5,3,1,0,0,no
5,59,3,3,7,60,1,53,8.714286,12,3,4,0,no
5,32,4,2,4,25,0,18,6.25,7,3,2,0,no
5,35,0,2,3,25,19,25,14.666667,7,3,0,0,no
5,64,1,1,2,64,0,64,32,15,3,1,0,no
5,31,4,4,6,31,0,11,5.166667,7,2,1,0,no
5,30,2,1,1,30,0,30,30,6,2,1,0,no
5,44,4,1,2,44,0,41,22,7,2,2,0,no
5,32,7,2,3,32,0,31,10.666667,5,1,2,0,no
5,39,1,2,2,39,0,39,19.5,7,4,0,0,no
5,64,7,2,2,64,0,58,32,13,5,0,0,no
5,10,1,1,1,10,0,10,10,1,1,0,0,no
5,32,2,3,4,32,0,29,8,5,3,0,0,no
5,35,0,3,3,14,0,11,4.666667,8,3,0,0,no
5,53,5,2,4,53,0,50,13.25,13,3,0,0,no
5,17,0,3,6,20,1,18,3.5,10,3,0,0,no
5,1,6,1,1,1,0,1,1,0,0,0,0,no
5,1,6,1,1,1,0,1,1,0,0,0,0,no
5,37,1,2,4,37,0,29,9.25,16,5,1,0,no
5,1,6,1,1,1,0,1,1,0,0,0,0,no
5,1,6,1,1,1,0,1,1,0,0,0,0,no
5,38,0,1,2,38,0,38,19,5,2,1,0,no
5,31,2,1,1,26,0,26,26,5,2,0,0,no
5,34,3,1,1,34,0,34,34,4,1,0,0,no
5,16,1,1,1,16,0,16,16,8,4,0,0,no
5,33,3,2,2,33,0,33,16.5,5,2,1,0,no
5,32,3,3,3,33,1,33,11.333333,8,4,1,0,no
5,31,0,3,3,31,0,27,10.333333,7,3,1,0,no
5,33,3,3,3,33,0,26,11,6,2,1,0,no
5,15,7,1,1,15,0,15,15,3,1,0,0,no
